timestamp,device_id,motor_temp,vibration_rms,current,alerta
2025-11-12 10:12:30,motor_01,73.83,5.155,21.95,1
2025-11-12 10:12:40,motor_01,71.32,3.305,27.84,0
2025-11-12 10:12:50,motor_02,68.8,2.812,26.22,0
2025-11-12 10:13:00,motor_03,60.7,3.56,23.43,0
2025-11-12 10:13:10,motor_03,61.02,2.275,23.22,0
2025-11-12 10:13:20,motor_04,66.58,2.563,24.54,0
2025-11-12 10:13:30,motor_01,70.35,2.17,26.63,0
2025-11-12 10:13:40,motor_03,66.53,2.572,25.19,0
2025-11-12 10:13:50,motor_01,89.48,2.007,21.97,1
2025-11-12 10:14:00,motor_01,68.25,2.842,23.48,0
2025-11-12 10:14:10,motor_03,65.1,2.662,29.94,0
2025-11-12 10:14:20,motor_05,68.44,2.471,24.75,0
2025-11-12 10:14:30,motor_03,71.75,2.305,26.61,0
2025-11-12 10:14:40,motor_01,72.19,2.053,25.62,0
2025-11-12 10:14:50,motor_03,81.39,2.864,24.82,0
2025-11-12 10:15:00,motor_01,66.04,1.914,24.33,0
2025-11-12 10:15:10,motor_04,71.8,5.224,26.69,1
2025-11-12 10:15:20,motor_03,83.64,4.022,32.36,1
2025-11-12 10:15:30,motor_01,69.98,3.243,24.79,0
2025-11-12 10:15:40,motor_01,66.68,1.747,21.92,0
2025-11-12 10:15:50,motor_01,60.88,2.232,25.16,0
2025-11-12 10:16:00,motor_05,66.9,2.711,23.8,0
2025-11-12 10:16:10,motor_02,63.42,2.465,23.08,0
2025-11-12 10:16:20,motor_04,60.85,1.8,32.04,0
2025-11-12 10:16:30,motor_03,64.53,2.693,19.38,0
2025-11-12 10:16:40,motor_03,64.15,2.495,26.88,0
2025-11-12 10:16:50,motor_01,80.75,3.977,29.21,1
2025-11-12 10:17:00,motor_05,73.67,2.373,24.39,0
2025-11-12 10:17:10,motor_02,65.73,3.084,31.71,0
2025-11-12 10:17:20,motor_03,68.01,1.866,21.11,0
2025-11-12 10:17:30,motor_03,58.52,1.986,21.83,0
2025-11-12 10:17:40,motor_03,67.03,2.861,23.95,0
2025-11-12 10:17:50,motor_05,76.56,3.991,29.71,1
2025-11-12 10:18:00,motor_01,75.35,2.021,26.65,0
2025-11-12 10:18:10,motor_02,65.48,2.512,22.4,0
2025-11-12 10:18:20,motor_02,92.22,2.389,25.96,1
2025-11-12 10:18:30,motor_02,60.31,2.409,20.01,0
2025-11-12 10:18:40,motor_01,61.7,2.918,18.58,0
2025-11-12 10:18:50,motor_01,74.15,2.283,23.31,0
2025-11-12 10:19:00,motor_01,79.32,2.375,19.29,0
2025-11-12 10:19:10,motor_02,73.64,1.935,28.55,0
2025-11-12 10:19:20,motor_02,86.91,2.872,19.41,1
2025-11-12 10:19:30,motor_03,56.36,3.379,20.89,0
2025-11-12 10:19:40,motor_03,58.05,2.536,25.24,0
2025-11-12 10:19:50,motor_02,70.51,1.999,22.24,0
2025-11-12 10:20:00,motor_02,67.17,2.343,19.44,0
2025-11-12 10:20:10,motor_01,64.28,1.701,30.12,0
2025-11-12 10:20:20,motor_03,69.94,1.993,21.0,0
2025-11-12 10:20:30,motor_02,73.76,5.163,23.41,1
2025-11-12 10:20:40,motor_01,75.57,2.429,23.37,0
2025-11-12 10:20:50,motor_02,71.14,3.445,26.13,0
2025-11-12 10:21:00,motor_02,77.58,2.452,25.39,0
2025-11-12 10:21:10,motor_01,69.68,2.482,21.52,0
2025-11-12 10:21:20,motor_03,69.16,2.82,23.02,0
2025-11-12 10:21:30,motor_03,76.28,1.164,23.32,0
2025-11-12 10:21:40,motor_03,64.47,2.602,26.25,0
2025-11-12 10:21:50,motor_03,86.36,2.476,20.5,0
2025-11-12 10:22:00,motor_03,73.16,3.243,30.05,0
2025-11-12 10:22:10,motor_02,71.94,2.982,21.72,0
2025-11-12 10:22:20,motor_04,73.15,1.933,23.97,0
2025-11-12 10:22:30,motor_02,84.21,6.695,20.52,1
2025-11-12 10:22:40,motor_02,74.17,2.369,20.11,0
2025-11-12 10:22:50,motor_03,59.98,2.048,21.38,0
2025-11-12 10:23:00,motor_02,77.98,2.599,21.09,0
2025-11-12 10:23:10,motor_02,67.77,2.399,22.76,0
2025-11-12 10:23:20,motor_03,70.2,3.269,21.06,0
2025-11-12 10:23:30,motor_04,62.64,2.67,26.09,0
2025-11-12 10:23:40,motor_05,72.8,2.603,21.65,0
2025-11-12 10:23:50,motor_02,65.69,2.95,21.32,0
2025-11-12 10:24:00,motor_02,70.42,3.046,22.82,0
2025-11-12 10:24:10,motor_04,68.74,2.892,26.98,0
2025-11-12 10:24:20,motor_02,81.65,3.21,24.64,0
2025-11-12 10:24:30,motor_04,81.85,2.804,23.7,0
2025-11-12 10:24:40,motor_02,69.63,2.584,19.7,0
2025-11-12 10:24:50,motor_01,69.87,3.12,20.57,0
2025-11-12 10:25:00,motor_01,67.18,2.455,20.16,0
2025-11-12 10:25:10,motor_04,77.22,2.517,27.92,0
2025-11-12 10:25:20,motor_01,90.24,4.253,25.59,1
2025-11-12 10:25:30,motor_01,67.08,3.311,21.42,0
2025-11-12 10:25:40,motor_02,84.99,3.133,29.73,1
2025-11-12 10:25:50,motor_01,66.4,2.273,21.52,0
2025-11-12 10:26:00,motor_02,69.37,3.232,21.34,0
2025-11-12 10:26:10,motor_03,60.72,2.9,25.38,0
2025-11-12 10:26:20,motor_01,82.67,3.577,23.14,1
2025-11-12 10:26:30,motor_04,82.58,2.339,30.24,0
2025-11-12 10:26:40,motor_04,74.89,2.666,27.75,0
2025-11-12 10:26:50,motor_02,79.36,2.489,27.93,0
2025-11-12 10:27:00,motor_01,65.23,2.168,26.01,0
2025-11-12 10:27:10,motor_03,71.23,2.565,22.73,0
2025-11-12 10:27:20,motor_01,64.61,2.633,25.79,0
2025-11-12 10:27:30,motor_02,68.48,2.312,22.95,0
2025-11-12 10:27:40,motor_05,75.37,2.952,28.89,0
2025-11-12 10:27:50,motor_05,92.85,3.617,25.21,1
2025-11-12 10:28:00,motor_04,61.64,2.985,24.79,0
2025-11-12 10:28:10,motor_02,62.17,2.362,24.38,0
2025-11-12 10:28:20,motor_03,62.5,2.878,29.22,0
2025-11-12 10:28:30,motor_03,72.3,2.539,19.7,0
2025-11-12 10:28:40,motor_02,83.21,1.882,29.51,0
2025-11-12 10:28:50,motor_03,78.09,2.836,23.44,0
2025-11-12 10:29:00,motor_01,57.99,2.573,19.78,0
2025-11-12 10:29:10,motor_01,78.19,3.797,21.74,0
2025-11-12 10:29:20,motor_02,74.88,3.229,19.05,0
2025-11-12 10:29:30,motor_01,61.02,2.856,25.96,0
2025-11-12 10:29:40,motor_01,67.71,2.625,20.89,0
2025-11-12 10:29:50,motor_04,76.65,2.582,24.51,0
2025-11-12 10:30:00,motor_05,73.81,1.998,27.4,0
2025-11-12 10:30:10,motor_03,61.84,1.631,21.98,0
2025-11-12 10:30:20,motor_04,73.54,2.064,23.2,0
2025-11-12 10:30:30,motor_05,56.59,2.476,20.09,0
2025-11-12 10:30:40,motor_01,78.04,2.117,22.83,1
2025-11-12 10:30:50,motor_02,77.99,2.228,31.72,0
2025-11-12 10:31:00,motor_02,70.46,2.376,26.33,0
2025-11-12 10:31:10,motor_01,66.89,2.392,23.21,0
2025-11-12 10:31:20,motor_04,75.06,2.169,22.16,0
2025-11-12 10:31:30,motor_02,79.35,7.036,23.87,1
2025-11-12 10:31:40,motor_02,77.92,3.362,24.39,0
2025-11-12 10:31:50,motor_01,75.06,2.831,22.74,0
2025-11-12 10:32:00,motor_01,76.73,2.22,25.59,0
2025-11-12 10:32:10,motor_05,73.97,2.466,21.14,0
2025-11-12 10:32:20,motor_01,71.16,2.486,21.12,0
2025-11-12 10:32:30,motor_01,70.7,2.116,25.11,0
2025-11-12 10:32:40,motor_01,68.05,2.115,20.49,0
2025-11-12 10:32:50,motor_02,63.05,3.005,26.19,0
2025-11-12 10:33:00,motor_03,64.26,2.29,23.96,0
2025-11-12 10:33:10,motor_02,67.49,1.953,18.52,0
2025-11-12 10:33:20,motor_01,71.5,2.478,24.33,0
2025-11-12 10:33:30,motor_01,77.89,2.559,18.94,0
2025-11-12 10:33:40,motor_04,70.06,1.514,26.08,0
2025-11-12 10:33:50,motor_03,75.91,2.48,23.25,0
2025-11-12 10:34:00,motor_03,77.31,2.934,29.55,0
2025-11-12 10:34:10,motor_03,74.85,3.067,32.04,1
2025-11-12 10:34:20,motor_04,73.09,3.615,20.82,0
2025-11-12 10:34:30,motor_01,67.63,3.126,17.94,0
2025-11-12 10:34:40,motor_02,77.59,3.224,21.73,0
2025-11-12 10:34:50,motor_02,73.27,3.9,20.34,0
2025-11-12 10:35:00,motor_02,63.68,2.879,29.48,0
2025-11-12 10:35:10,motor_04,70.96,2.582,23.97,0
2025-11-12 10:35:20,motor_02,80.31,2.987,26.8,0
2025-11-12 10:35:30,motor_04,74.09,2.468,30.62,1
2025-11-12 10:35:40,motor_04,72.61,2.554,23.46,0
2025-11-12 10:35:50,motor_02,73.26,2.176,23.9,0
2025-11-12 10:36:00,motor_05,64.28,2.699,27.32,0
2025-11-12 10:36:10,motor_03,73.2,2.174,24.93,0
2025-11-12 10:36:20,motor_04,61.16,2.157,20.83,0
2025-11-12 10:36:30,motor_02,88.21,3.581,28.87,1
2025-11-12 10:36:40,motor_02,76.32,2.431,23.12,0
2025-11-12 10:36:50,motor_02,71.94,1.536,22.63,0
2025-11-12 10:37:00,motor_01,66.9,1.772,15.51,0
2025-11-12 10:37:10,motor_02,72.96,1.926,25.9,0
2025-11-12 10:37:20,motor_05,69.68,2.059,24.3,0
2025-11-12 10:37:30,motor_03,70.12,2.707,24.3,0
2025-11-12 10:37:40,motor_01,73.76,2.609,22.79,0
2025-11-12 10:37:50,motor_02,65.38,3.033,22.27,0
2025-11-12 10:38:00,motor_01,70.08,2.876,22.89,0
2025-11-12 10:38:10,motor_01,68.33,3.036,25.39,0
2025-11-12 10:38:20,motor_05,60.77,2.804,25.92,0
2025-11-12 10:38:30,motor_02,64.37,2.605,23.31,0
2025-11-12 10:38:40,motor_02,79.84,3.05,26.85,0
2025-11-12 10:38:50,motor_03,72.27,2.96,23.76,0
2025-11-12 10:39:00,motor_01,61.83,2.688,22.49,0
2025-11-12 10:39:10,motor_01,60.85,3.136,24.6,0
2025-11-12 10:39:20,motor_03,68.72,1.327,19.92,0
2025-11-12 10:39:30,motor_03,79.47,2.355,24.7,0
2025-11-12 10:39:40,motor_05,68.19,2.347,19.37,0
2025-11-12 10:39:50,motor_03,77.38,3.076,20.92,0
2025-11-12 10:40:00,motor_02,71.2,3.286,17.94,0
2025-11-12 10:40:10,motor_04,72.75,1.775,23.47,0
2025-11-12 10:40:20,motor_05,62.71,3.206,28.83,0
2025-11-12 10:40:30,motor_03,83.61,2.864,33.93,1
2025-11-12 10:40:40,motor_05,68.28,1.929,25.93,0
2025-11-12 10:40:50,motor_04,81.55,2.967,38.19,1
2025-11-12 10:41:00,motor_04,65.3,2.341,25.21,0
2025-11-12 10:41:10,motor_01,70.72,1.721,21.7,0
2025-11-12 10:41:20,motor_03,71.83,2.825,22.12,0
2025-11-12 10:41:30,motor_02,69.08,2.84,24.0,0
2025-11-12 10:41:40,motor_03,72.14,3.027,22.1,0
2025-11-12 10:41:50,motor_03,68.15,2.283,22.33,0
2025-11-12 10:42:00,motor_05,66.55,2.48,26.96,0
2025-11-12 10:42:10,motor_05,92.62,2.872,40.26,1
2025-11-12 10:42:20,motor_01,75.55,3.344,19.06,0
2025-11-12 10:42:30,motor_03,65.07,1.083,21.55,0
2025-11-12 10:42:40,motor_03,73.2,2.022,22.61,0
2025-11-12 10:42:50,motor_02,65.81,2.503,25.8,0
2025-11-12 10:43:00,motor_01,63.41,1.957,27.43,0
2025-11-12 10:43:10,motor_01,77.42,2.371,32.11,0
2025-11-12 10:43:20,motor_04,59.57,2.437,22.6,0
2025-11-12 10:43:30,motor_02,75.37,2.171,22.75,0
2025-11-12 10:43:40,motor_05,68.75,2.532,25.77,0
2025-11-12 10:43:50,motor_02,68.42,2.814,21.95,0
2025-11-12 10:44:00,motor_05,72.4,2.382,23.58,0
2025-11-12 10:44:10,motor_02,73.3,2.273,22.75,0
2025-11-12 10:44:20,motor_04,63.86,2.417,16.14,0
2025-11-12 10:44:30,motor_01,74.36,2.496,24.37,0
2025-11-12 10:44:40,motor_03,70.6,1.63,23.45,0
2025-11-12 10:44:50,motor_04,63.04,2.731,27.81,0
2025-11-12 10:45:00,motor_05,68.98,2.274,24.02,0
2025-11-12 10:45:10,motor_04,95.44,3.986,20.24,1
2025-11-12 10:45:20,motor_01,93.04,3.589,23.23,1
2025-11-12 10:45:30,motor_02,73.36,3.085,17.73,0
2025-11-12 10:45:40,motor_01,62.31,1.994,20.37,0
2025-11-12 10:45:50,motor_01,73.23,2.314,25.91,0
2025-11-12 10:46:00,motor_03,74.99,1.879,23.26,0
2025-11-12 10:46:10,motor_03,74.77,2.147,26.77,0
2025-11-12 10:46:20,motor_04,73.82,3.126,18.1,0
2025-11-12 10:46:30,motor_04,72.07,3.244,23.27,0
2025-11-12 10:46:40,motor_03,73.99,4.384,22.57,1
2025-11-12 10:46:50,motor_04,66.78,2.271,26.87,0
2025-11-12 10:47:00,motor_01,58.92,2.462,26.02,0
2025-11-12 10:47:10,motor_01,72.33,2.793,25.93,0
2025-11-12 10:47:20,motor_03,71.81,1.62,28.62,0
2025-11-12 10:47:30,motor_04,73.18,1.698,22.9,0
2025-11-12 10:47:40,motor_01,62.58,2.745,28.01,0
2025-11-12 10:47:50,motor_02,73.4,1.525,20.87,0
2025-11-12 10:48:00,motor_03,81.84,2.277,20.76,0
2025-11-12 10:48:10,motor_01,70.81,2.581,26.26,0
2025-11-12 10:48:20,motor_02,68.95,2.708,19.49,0
2025-11-12 10:48:30,motor_04,72.11,2.429,25.72,0
2025-11-12 10:48:40,motor_03,82.24,2.317,24.3,0
2025-11-12 10:48:50,motor_01,64.34,2.922,27.22,0
2025-11-12 10:49:00,motor_04,76.78,5.46,23.82,1
2025-11-12 10:49:10,motor_02,65.23,2.176,24.17,0
2025-11-12 10:49:20,motor_04,66.95,2.519,25.53,0
2025-11-12 10:49:30,motor_01,69.4,2.692,22.01,0
2025-11-12 10:49:40,motor_03,77.77,3.359,21.88,0
2025-11-12 10:49:50,motor_02,81.02,2.893,25.42,0
2025-11-12 10:50:00,motor_01,72.68,3.107,23.91,0
2025-11-12 10:50:10,motor_04,67.56,2.195,22.78,0
2025-11-12 10:50:20,motor_01,84.92,2.238,23.75,0
2025-11-12 10:50:30,motor_01,68.15,2.382,28.78,0
2025-11-12 10:50:40,motor_02,66.37,2.428,22.67,0
2025-11-12 10:50:50,motor_03,59.14,1.996,22.58,0
2025-11-12 10:51:00,motor_04,77.61,3.133,18.88,0
2025-11-12 10:51:10,motor_05,75.79,2.942,23.87,0
2025-11-12 10:51:20,motor_01,84.8,2.347,25.97,0
2025-11-12 10:51:30,motor_02,62.04,2.821,26.51,0
2025-11-12 10:51:40,motor_01,78.8,2.611,24.32,0
2025-11-12 10:51:50,motor_03,70.85,2.86,26.87,0
2025-11-12 10:52:00,motor_05,75.17,1.828,26.19,0
2025-11-12 10:52:10,motor_03,60.61,2.427,27.34,0
2025-11-12 10:52:20,motor_03,81.7,5.257,26.95,1
2025-11-12 10:52:30,motor_02,75.43,2.812,28.71,0
2025-11-12 10:52:40,motor_05,69.69,2.186,23.49,0
2025-11-12 10:52:50,motor_02,73.27,1.25,20.02,0
2025-11-12 10:53:00,motor_01,65.71,1.959,25.99,0
2025-11-12 10:53:10,motor_02,66.87,2.469,26.34,0
2025-11-12 10:53:20,motor_01,67.93,2.532,28.71,0
2025-11-12 10:53:30,motor_01,59.46,3.342,27.84,0
2025-11-12 10:53:40,motor_01,76.05,2.791,29.84,0
2025-11-12 10:53:50,motor_02,77.43,2.541,25.86,0
2025-11-12 10:54:00,motor_03,68.7,4.792,24.69,1
2025-11-12 10:54:10,motor_02,71.47,3.052,19.85,0
2025-11-12 10:54:20,motor_02,68.55,2.205,24.92,0
2025-11-12 10:54:30,motor_05,71.72,2.43,22.34,0
2025-11-12 10:54:40,motor_04,66.33,1.955,24.63,0
2025-11-12 10:54:50,motor_02,64.72,3.209,24.16,0
2025-11-12 10:55:00,motor_01,76.52,2.696,25.42,0
2025-11-12 10:55:10,motor_04,69.57,2.146,23.71,0
2025-11-12 10:55:20,motor_01,82.55,2.443,26.81,0
2025-11-12 10:55:30,motor_02,69.84,5.884,15.83,1
2025-11-12 10:55:40,motor_05,64.53,2.375,24.57,0
2025-11-12 10:55:50,motor_02,77.9,2.233,27.61,0
2025-11-12 10:56:00,motor_03,74.63,2.173,29.61,0
2025-11-12 10:56:10,motor_03,74.69,2.669,26.2,0
2025-11-12 10:56:20,motor_03,77.9,2.321,29.05,0
2025-11-12 10:56:30,motor_01,66.16,2.273,24.51,0
2025-11-12 10:56:40,motor_01,69.24,1.832,24.01,0
2025-11-12 10:56:50,motor_02,69.21,2.539,25.59,0
2025-11-12 10:57:00,motor_01,62.25,2.409,23.99,0
2025-11-12 10:57:10,motor_04,68.07,2.339,21.65,0
2025-11-12 10:57:20,motor_01,77.79,2.599,22.45,0
2025-11-12 10:57:30,motor_03,70.92,2.874,20.66,0
2025-11-12 10:57:40,motor_04,62.16,2.851,25.59,0
2025-11-12 10:57:50,motor_04,60.67,2.776,24.03,0
2025-11-12 10:58:00,motor_02,79.83,2.38,22.92,0
2025-11-12 10:58:10,motor_02,69.2,2.217,22.3,0
2025-11-12 10:58:20,motor_05,72.15,5.602,25.52,1
2025-11-12 10:58:30,motor_03,68.71,2.203,26.34,0
2025-11-12 10:58:40,motor_04,60.63,2.51,20.61,0
2025-11-12 10:58:50,motor_05,77.96,2.107,20.14,0
2025-11-12 10:59:00,motor_04,68.07,2.548,26.86,0
2025-11-12 10:59:10,motor_01,77.59,2.017,19.87,0
2025-11-12 10:59:20,motor_03,70.56,1.67,25.64,0
2025-11-12 10:59:30,motor_01,79.3,2.91,28.85,0
2025-11-12 10:59:40,motor_03,72.27,2.263,28.86,0
2025-11-12 10:59:50,motor_05,75.45,2.081,26.21,0
2025-11-12 11:00:00,motor_02,74.63,1.953,26.13,0
2025-11-12 11:00:10,motor_02,74.75,2.712,30.76,0
2025-11-12 11:00:20,motor_01,71.04,3.187,17.0,0
2025-11-12 11:00:30,motor_05,68.39,2.298,22.61,0
2025-11-12 11:00:40,motor_01,81.87,2.392,26.55,0
2025-11-12 11:00:50,motor_01,64.41,3.036,22.99,0
2025-11-12 11:01:00,motor_01,70.58,1.595,27.72,0
2025-11-12 11:01:10,motor_01,70.07,3.483,23.88,0
2025-11-12 11:01:20,motor_02,72.47,3.722,24.4,0
2025-11-12 11:01:30,motor_02,67.3,1.147,23.18,0
2025-11-12 11:01:40,motor_02,71.65,2.451,22.43,0
2025-11-12 11:01:50,motor_01,68.74,2.141,22.36,0
2025-11-12 11:02:00,motor_01,60.63,2.368,24.81,0
2025-11-12 11:02:10,motor_02,69.71,2.291,21.68,0
2025-11-12 11:02:20,motor_01,63.83,2.906,26.86,0
2025-11-12 11:02:30,motor_03,59.89,2.444,25.96,0
2025-11-12 11:02:40,motor_01,71.32,2.045,27.3,0
2025-11-12 11:02:50,motor_02,72.42,2.414,20.61,0
2025-11-12 11:03:00,motor_02,72.4,2.757,18.9,0
2025-11-12 11:03:10,motor_02,73.4,1.908,23.99,0
2025-11-12 11:03:20,motor_01,59.71,1.677,32.7,0
2025-11-12 11:03:30,motor_01,62.4,3.496,27.8,0
2025-11-12 11:03:40,motor_04,81.59,2.179,22.34,0
2025-11-12 11:03:50,motor_01,63.91,2.431,25.27,0
2025-11-12 11:04:00,motor_02,73.99,2.301,26.18,0
2025-11-12 11:04:10,motor_02,65.26,2.774,19.89,0
2025-11-12 11:04:20,motor_02,71.09,3.386,28.11,0
2025-11-12 11:04:30,motor_02,66.13,2.79,23.5,0
2025-11-12 11:04:40,motor_04,73.33,1.741,23.73,0
2025-11-12 11:04:50,motor_04,70.83,1.808,24.07,0
2025-11-12 11:05:00,motor_01,67.83,2.301,27.43,0
2025-11-12 11:05:10,motor_02,63.36,2.366,21.73,0
2025-11-12 11:05:20,motor_01,70.84,1.639,18.88,0
2025-11-12 11:05:30,motor_02,62.87,2.91,24.97,0
2025-11-12 11:05:40,motor_03,71.65,1.957,17.87,0
2025-11-12 11:05:50,motor_01,85.62,3.247,23.1,0
2025-11-12 11:06:00,motor_02,78.64,3.41,27.56,0
2025-11-12 11:06:10,motor_05,81.0,5.199,25.74,1
2025-11-12 11:06:20,motor_01,69.96,2.719,27.13,0
2025-11-12 11:06:30,motor_02,58.65,1.884,25.86,0
2025-11-12 11:06:40,motor_03,63.15,2.812,31.23,0
2025-11-12 11:06:50,motor_01,77.43,2.251,22.24,0
2025-11-12 11:07:00,motor_01,65.44,1.956,25.19,0
2025-11-12 11:07:10,motor_01,65.61,2.355,22.69,0
2025-11-12 11:07:20,motor_05,69.44,2.267,26.87,0
2025-11-12 11:07:30,motor_01,63.6,2.337,23.82,0
2025-11-12 11:07:40,motor_01,63.41,2.975,29.16,0
2025-11-12 11:07:50,motor_01,69.46,2.107,22.41,0
2025-11-12 11:08:00,motor_01,65.28,3.368,28.22,0
2025-11-12 11:08:10,motor_03,65.82,1.837,25.78,0
2025-11-12 11:08:20,motor_01,65.3,3.308,23.9,0
2025-11-12 11:08:30,motor_03,96.83,2.373,25.63,1
2025-11-12 11:08:40,motor_03,68.72,2.499,24.78,0
2025-11-12 11:08:50,motor_04,69.09,2.255,25.07,0
2025-11-12 11:09:00,motor_01,73.49,2.328,23.38,0
2025-11-12 11:09:10,motor_04,68.83,2.901,21.9,0
2025-11-12 11:09:20,motor_03,68.18,3.25,22.99,0
2025-11-12 11:09:30,motor_01,72.07,3.095,18.95,0
2025-11-12 11:09:40,motor_04,74.39,2.298,26.53,0
2025-11-12 11:09:50,motor_04,68.56,2.592,20.29,0
2025-11-12 11:10:00,motor_01,70.39,2.109,23.35,0
2025-11-12 11:10:10,motor_05,65.6,2.004,25.94,0
2025-11-12 11:10:20,motor_02,65.21,1.927,26.52,0
2025-11-12 11:10:30,motor_03,85.12,2.716,25.52,1
2025-11-12 11:10:40,motor_05,72.63,2.625,23.72,0
2025-11-12 11:10:50,motor_02,72.94,1.544,25.38,0
2025-11-12 11:11:00,motor_04,71.71,2.477,24.16,0
2025-11-12 11:11:10,motor_02,70.88,3.258,28.03,0
2025-11-12 11:11:20,motor_04,88.29,3.582,21.53,1
2025-11-12 11:11:30,motor_03,74.69,2.207,17.85,0
2025-11-12 11:11:40,motor_01,75.83,1.802,26.43,0
2025-11-12 11:11:50,motor_02,69.15,2.73,22.39,0
2025-11-12 11:12:00,motor_02,77.53,1.341,18.72,0
2025-11-12 11:12:10,motor_01,71.3,3.055,23.52,0
2025-11-12 11:12:20,motor_01,74.35,2.393,27.69,0
2025-11-12 11:12:30,motor_02,71.12,3.416,20.21,0
2025-11-12 11:12:40,motor_01,72.53,1.637,31.01,0
2025-11-12 11:12:50,motor_01,65.21,2.959,21.49,0
2025-11-12 11:13:00,motor_03,74.25,2.45,24.26,0
2025-11-12 11:13:10,motor_03,86.52,2.334,20.34,0
2025-11-12 11:13:20,motor_03,67.77,1.815,24.12,0
2025-11-12 11:13:30,motor_02,70.37,2.798,23.6,0
2025-11-12 11:13:40,motor_04,66.65,2.838,19.53,0
2025-11-12 11:13:50,motor_03,68.34,3.393,32.48,0
2025-11-12 11:14:00,motor_01,79.04,3.004,22.51,0
2025-11-12 11:14:10,motor_01,65.74,2.203,22.52,0
2025-11-12 11:14:20,motor_03,67.59,1.998,26.91,0
2025-11-12 11:14:30,motor_01,61.29,1.816,29.44,0
2025-11-12 11:14:40,motor_02,65.96,3.237,27.38,0
2025-11-12 11:14:50,motor_05,59.21,2.111,20.4,0
2025-11-12 11:15:00,motor_01,73.89,3.24,24.64,0
2025-11-12 11:15:10,motor_01,85.95,2.763,18.36,0
2025-11-12 11:15:20,motor_05,68.21,2.665,26.71,0
2025-11-12 11:15:30,motor_03,59.26,2.347,19.09,0
2025-11-12 11:15:40,motor_01,75.04,2.83,21.59,0
2025-11-12 11:15:50,motor_04,65.64,2.492,23.99,0
2025-11-12 11:16:00,motor_04,78.0,2.315,25.34,0
2025-11-12 11:16:10,motor_02,68.19,2.848,23.22,0
2025-11-12 11:16:20,motor_03,66.89,2.428,28.56,0
2025-11-12 11:16:30,motor_01,69.26,2.101,26.17,0
2025-11-12 11:16:40,motor_01,74.84,2.8,25.93,0
2025-11-12 11:16:50,motor_03,68.08,2.468,20.31,0
2025-11-12 11:17:00,motor_01,67.78,2.744,29.1,0
2025-11-12 11:17:10,motor_03,68.45,2.273,21.59,0
2025-11-12 11:17:20,motor_04,63.15,1.895,29.21,0
2025-11-12 11:17:30,motor_01,73.29,3.368,30.07,0
2025-11-12 11:17:40,motor_03,59.51,3.273,25.54,0
2025-11-12 11:17:50,motor_01,69.78,4.765,27.1,1
2025-11-12 11:18:00,motor_04,73.17,2.306,14.75,0
2025-11-12 11:18:10,motor_01,71.73,2.35,23.41,0
2025-11-12 11:18:20,motor_03,74.04,3.191,27.31,0
2025-11-12 11:18:30,motor_03,70.03,2.323,26.77,0
2025-11-12 11:18:40,motor_02,76.47,2.184,20.34,0
2025-11-12 11:18:50,motor_03,75.42,3.436,23.12,0
2025-11-12 11:19:00,motor_03,71.54,2.476,16.39,0
2025-11-12 11:19:10,motor_03,75.75,3.384,25.24,0
2025-11-12 11:19:20,motor_04,73.66,1.801,18.35,0
2025-11-12 11:19:30,motor_05,67.87,2.759,27.39,0
2025-11-12 11:19:40,motor_02,62.47,3.536,27.55,0
2025-11-12 11:19:50,motor_02,72.31,2.515,22.58,0
2025-11-12 11:20:00,motor_01,73.51,2.368,25.56,0
2025-11-12 11:20:10,motor_04,76.45,1.916,23.35,0
2025-11-12 11:20:20,motor_02,64.49,3.041,24.73,0
2025-11-12 11:20:30,motor_02,64.05,2.115,20.56,0
2025-11-12 11:20:40,motor_01,73.04,2.453,25.87,0
2025-11-12 11:20:50,motor_04,68.83,1.883,19.08,0
2025-11-12 11:21:00,motor_02,73.24,3.527,18.51,1
2025-11-12 11:21:10,motor_03,91.6,3.97,23.63,1
2025-11-12 11:21:20,motor_01,58.79,2.484,23.37,0
2025-11-12 11:21:30,motor_05,64.45,1.923,24.82,0
2025-11-12 11:21:40,motor_01,77.82,3.268,22.05,0
2025-11-12 11:21:50,motor_01,81.8,2.317,29.66,0
2025-11-12 11:22:00,motor_04,62.78,1.947,24.48,0
2025-11-12 11:22:10,motor_05,68.13,1.619,24.7,0
2025-11-12 11:22:20,motor_01,70.34,2.177,24.59,0
2025-11-12 11:22:30,motor_02,81.14,1.773,27.01,0
2025-11-12 11:22:40,motor_03,70.74,4.282,25.73,1
2025-11-12 11:22:50,motor_04,67.34,2.872,25.33,0
2025-11-12 11:23:00,motor_02,79.62,2.312,26.21,0
2025-11-12 11:23:10,motor_02,66.93,2.678,18.53,0
2025-11-12 11:23:20,motor_03,73.53,2.138,18.64,0
2025-11-12 11:23:30,motor_03,61.1,2.533,23.77,0
2025-11-12 11:23:40,motor_04,68.88,3.46,23.41,0
2025-11-12 11:23:50,motor_03,60.3,2.326,25.74,0
2025-11-12 11:24:00,motor_01,63.68,2.692,24.06,0
2025-11-12 11:24:10,motor_05,75.3,1.717,25.75,0
2025-11-12 11:24:20,motor_04,69.14,3.26,20.26,0
2025-11-12 11:24:30,motor_04,68.08,2.261,23.97,0
2025-11-12 11:24:40,motor_01,64.9,3.025,19.98,0
2025-11-12 11:24:50,motor_01,77.49,3.073,33.21,1
2025-11-12 11:25:00,motor_03,70.96,2.806,18.37,0
